CustomerKey	FirstName	LastName	Full_Name	Gender	AddressLine1	DateFirstPurchase	CommuteDistance	Customer_City
19859	Lisa	Zhao	Lisa Zhao	Female	491 Cali	5/19/2013	10+ Miles	Burlingame
19860	Sara	Young	Sara Young	Female	5793 St. Helena Drive	2/26/2013	10+ Miles	Ballard
19861	Caroline	Perry	Caroline Perry	Female	8325 Newcastle Rd	6/12/2013	2-5 Miles	Lake Oswego
19862	Emily	Harris	Emily Harris	Female	4203 Windmill Way	4/28/2013	2-5 Miles	Shawnee
19863	Paige	Powell	Paige Powell	Female	3399 Climbing Dr	1/7/2014	10+ Miles	Burien
19864	Isaiah	Brooks	Isaiah Brooks	Male	9353 Creekside Dr.	7/1/2013	10+ Miles	Portland
19865	Hailey	Butler	Hailey Butler	Female	3936 Cleveland Rd.	4/4/2013	2-5 Miles	Woodburn
19866	Martin	Patel	Martin Patel	Male	5728 Benedict Ct.	9/28/2013	10+ Miles	Chula Vista
19867	Juan	Sanchez	Juan Sanchez	Male	1084 Meadow Glen Way	4/29/2013	2-5 Miles	Chula Vista
19868	Kyle	Jenkins	Kyle Jenkins	Male	4798 Macaroon Drive	10/27/2013	10+ Miles	Newport Beach
19869	Carol	Brooks	Carol Brooks	Female	3326 Indianhead Ct.	10/12/2013	1-2 Miles	West Covina
19870	James	Martin	James Martin	Male	9996 Solano Drive	3/29/2013	10+ Miles	N. Vancouver
19871	Bryce	Rivera	Bryce Rivera	Male	5086 Rampo Ct.	8/25/2013	10+ Miles	Sedro Woolley
19872	Faith	Foster	Faith Foster	Female	2076 Westover Dr	1/17/2014	2-5 Miles	Cliffside
19873	Dylan	Thomas	Dylan Thomas	Male	4225 Almond Drive	4/7/2013	10+ Miles	Newton
19874	Sara	Rogers	Sara Rogers	Female	2061 Normal Ave.	6/7/2011	10+ Miles	Westminster
19875	Patrick	James	Patrick James	Male	6872 Jimno Ave.	4/24/2013	2-5 Miles	Bremerton
19876	Nathan	Edwards	Nathan Edwards	Male	6050 Camino Ricardo	7/1/2013	2-5 Miles	Burlingame
19877	Steve	Zheng	Steve Zheng	Male	525 Sea Point Way	9/3/2013	2-5 Miles	Chula Vista
19878	Morgan	Jackson	Morgan Jackson	Female	6102 Lakeview Place	12/8/2013	1-2 Miles	La Jolla
19879	Ian	Green	Ian Green	Male	7922 Rancho View Drive	3/4/2013	1-2 Miles	Lemon Grove
19880	Emma	Bennett	Emma Bennett	Female	2217 Pueblo Dr.	3/30/2013	1-2 Miles	Oakland
19881	Aidan	Long	Aidan Long	Male	5800 Abbey Court	3/29/2013	1-2 Miles	Santa Monica
19882	Richard	Phillips	Richard Phillips	Male	5234 Esperanza Drive	7/14/2013	5-10 Miles	Torrance
19883	Kevin	Young	Kevin Young	Male	7286 Norris Court	10/23/2013	5-10 Miles	Woodland Hills
19884	James	Simmons	James Simmons	Male	3445 Fine Drive	7/22/2011	2-5 Miles	Sooke
19885	Isaac	Turner	Isaac Turner	Male	6169 Delacy Ave.	12/29/2013	10+ Miles	Bellingham
19886	Marcus	Butler	Marcus Butler	Male	2735 Acardia Pl.	4/12/2013	10+ Miles	Kirkland
19887	Olivia	Walker	Olivia Walker	Female	6389 Atherton Circle	12/18/2013	2-5 Miles	Woodburn
19888	Carson	Washington	Carson Washington	Male	3809 Lancelot Dr.	7/24/2013	10+ Miles	Glendale
19889	Catherine	Sanders	Catherine Sanders	Female	65 Joseph Ave	10/24/2013	2-5 Miles	El Cajon
19890	Lee	Alvarez	Lee Alvarez	Male	4569 La Salle Ct.	7/17/2013	10+ Miles	Coronado
19891	Jennifer	Morgan	Jennifer Morgan	Female	4837 Mohr Lane	4/15/2013	2-5 Miles	Everett
19892	Richard	Campbell	Richard Campbell	Male	1349 Steven Way	4/28/2013	2-5 Miles	San Carlos
19893	Evan	Baker	Evan Baker	Male	9896 Ida Ave	1/28/2014	10+ Miles	Marysville
19894	Elijah	Sharma	Elijah Sharma	Male	8561 Hilltop Road	5/30/2013	10+ Miles	Bellingham
19895	Ricky	Jimenez	Ricky Jimenez	Male	8211 Fremont Street	1/14/2014	10+ Miles	Burbank
19896	Kaitlyn	Thomas	Kaitlyn Thomas	Female	8914 Amador Ct.	3/28/2013	10+ Miles	Oregon City
19897	Gabriella	Nelson	Gabriella Nelson	Female	6671 Santa Barbara	11/19/2013	10+ Miles	San Gabriel
19898	Desiree	Serrano	Desiree Serrano	Female	Klara Straße 844	12/20/2013	0-1 Miles	Stuttgart
19899	Marcus	Richardson	Marcus Richardson	Male	"33, quai de l´ Iton"	12/21/2012	5-10 Miles	Saint-Denis
19900	Zoe	Richardson	Zoe Richardson	Female	Heideweg 1459	8/27/2013	5-10 Miles	Bottrop
19901	Ronald	Sara	Ronald Sara	Male	Königstr 486	12/13/2011	5-10 Miles	Sulzbach Taunus
19902	Johnny	Pal	Johnny Pal	Male	"67, avenue de Villiers"	12/18/2012	5-10 Miles	Saint Germain en Laye
19903	Marcus	Nelson	Marcus Nelson	Male	"5, rue des Bouchers"	11/28/2012	5-10 Miles	Metz
19904	Jasmine	Gray	Jasmine Gray	Female	Erftplatz 990	12/17/2011	5-10 Miles	Ingolstadt
19905	Chelsea	Fernandez	Chelsea Fernandez	Female	662 T St.	11/1/2013	0-1 Miles	Wokingham
19906	Armando	Muñoz	Armando Muñoz	Male	7072 Meadow Lane	8/9/2013	0-1 Miles	York
19907	Bruce	Diaz	Bruce Diaz	Male	"461, boulevard Beau Marchais"	10/4/2013	10+ Miles	Pantin
19908	Pamela	Prasad	Pamela Prasad	Female	"870, rue de Fontfroide"	12/24/2013	10+ Miles	Paris
19909	Geoffrey	Chandra	Geoffrey Chandra	Male	Galeriestr 6816	5/30/2013	10+ Miles	Bonn
19910	Orlando	Rubio	Orlando Rubio	Male	Viktoria-Luise-Platz 464	1/16/2012	5-10 Miles	Werne
19911	Valerie	Chen	Valerie Chen	Female	1739 Sun View Terr	11/10/2012	0-1 Miles	London
19912	Tara	Xie	Tara Xie	Female	6512 Cypress Ave	11/17/2012	0-1 Miles	Newcastle upon Tyne
19913	Jennifer	Perez	Jennifer Perez	Female	"210, rue Maillard"	2/25/2013	2-5 Miles	Bobigny
19914	Willie	Ma	Willie Ma	Male	"24, place de Brazaville"	6/14/2013	2-5 Miles	Roncq
19915	Claudia	McDonald	Claudia McDonald	Female	Altendorfer Straße 99	1/17/2014	2-5 Miles	Mühlheim
19916	Katie	Xie	Katie Xie	Female	2614 Park Glen Ct.	12/9/2012	0-1 Miles	Watford
19917	Jenny	Chander	Jenny Chander	Female	6177 Ana Mile	12/4/2012	0-1 Miles	Wokingham
19918	Joy	Alonso	Joy Alonso	Female	1697 Charlotte Court	12/5/2012	0-1 Miles	York
19919	Rebekah	Johnsen	Rebekah Johnsen	Female	Welt Platz 9	5/13/2013	0-1 Miles	Peterborough
19920	Meredith	Sanchez	Meredith Sanchez	Female	"60, rue Lauriston"	2/19/2013	10+ Miles	Paris
19921	Cara	Cai	Cara Cai	Female	Postfach 66 07 00	4/13/2013	10+ Miles	München
19922	Nancy	Gonzalez	Nancy Gonzalez	Female	"6, rue Lafayette"	12/13/2012	10+ Miles	Colombes
19923	Joe	Prasad	Joe Prasad	Male	"440, rue de Linois"	4/30/2013	10+ Miles	Paris
19924	Douglas	Perez	Douglas Perez	Male	Wasserstr 25	1/8/2012	5-10 Miles	Ingolstadt
19925	Madison	Jenkins	Madison Jenkins	Female	Hauptstr 2929	7/8/2013	0-1 Miles	Kassel
19926	Alexandria	Diaz	Alexandria Diaz	Female	873 South Ranchford Ct	4/6/2013	5-10 Miles	Cheltenham
19927	Ruben	Fernandez	Ruben Fernandez	Male	989 Caravelle Ct	7/29/2013	0-1 Miles	W. York
19928	Jaime	Sanz	Jaime Sanz	Female	2298 Pinto Rd	5/3/2013	0-1 Miles	Watford
19929	Dale	Chander	Dale Chander	Male	5662 Leland Way	3/30/2013	10+ Miles	Les Ulis
19930	Tony	Tang	Tony Tang	Male	Kurfürstenstr 5234	12/29/2011	10+ Miles	Mühlheim
19931	Darryl	Xu	Darryl Xu	Male	Krönerweg 6666	1/7/2012	10+ Miles	Salzgitter
19932	Javier	Sanz	Javier Sanz	Male	"22, rue Saint Denis"	1/14/2014	10+ Miles	Paris
19933	Nichole	Deng	Nichole Deng	Female	8914 Amador Ct.	3/24/2013	10+ Miles	Cambridge
19934	Neil	Blanco	Neil Blanco	Male	Curieweg 3997	5/14/2013	10+ Miles	Berlin
19935	Clinton	Navarro	Clinton Navarro	Male	Auf dem Ufer 764	8/17/2013	10+ Miles	Poing
19936	Corey	Luo	Corey Luo	Male	Auf Der Steige 1010	12/27/2013	10+ Miles	Bottrop
19937	Jimmy	Gomez	Jimmy Gomez	Male	Postfach 20 99 99	1/4/2014	10+ Miles	Kassel
19938	Chelsea	Patel	Chelsea Patel	Female	6102 Lakeview Place	9/13/2013	10+ Miles	London
19939	Alvin	Wang	Alvin Wang	Male	658 Pecan Street	12/9/2013	10+ Miles	Stoke-on-Trent
19940	Rosa	Ye	Rosa Ye	Female	7638 Diokmo Ct.	11/29/2012	10+ Miles	London
19941	Cedric	Liang	Cedric Liang	Male	2023 Flame Drive	1/12/2011	0-1 Miles	London
19942	Armando	Navarro	Armando Navarro	Male	6957 Olivewood Ct.	1/25/2011	0-1 Miles	Oxon
19943	Walter	Carlson	Walter Carlson	Male	"5, rue de la Cavalerie"	12/25/2012	5-10 Miles	Paris
19944	Jonathon	Suarez	Jonathon Suarez	Male	Dunckerstr 135	2/22/2012	5-10 Miles	Braunschweig
19945	Phillip	Garcia	Phillip Garcia	Male	"48, rue des Berges"	11/29/2012	5-10 Miles	Orly
19946	Tamara	Raje	Tamara Raje	Female	1682 Klier Drive	4/15/2013	10+ Miles	Leeds
19947	Darryl	Liu	Darryl Liu	Male	4404 Mildred Avenue	9/16/2011	5-10 Miles	Sunbury
19948	Lacey	Hu	Lacey Hu	Female	5914 Overhill Rd	9/12/2011	10+ Miles	Melbourne
19949	Niñia	Anand	Niñia Anand	Female	2151 Twincreek Ct	9/27/2011	10+ Miles	North Ryde
19950	Ronnie	Lu	Ronnie Lu	Male	1887 Mt. Diablo St	9/13/2011	10+ Miles	Perth
19951	Roy	Moreno	Roy Moreno	Male	6500 Soto Street	9/3/2011	10+ Miles	Hawthorne
19952	Adrienne	Martin	Adrienne Martin	Female	5188 Duke Way	3/6/2013	10+ Miles	South Melbourne
19953	Darrell	Lal	Darrell Lal	Male	8790 N. 108th St.	5/14/2013	10+ Miles	Seaford
19954	Jose	Carlson	Jose Carlson	Male	9782 Joan Ave.	2/7/2013	10+ Miles	Geelong
19955	Jake	Gao	Jake Gao	Male	7348 Quail Court	6/22/2013	10+ Miles	Geelong
19956	Susan	She	Susan She	Female	3962 Cambelback Place	9/26/2011	10+ Miles	Warrnambool
19957	Arthur	Mehta	Arthur Mehta	Male	8586 D Kiska Ct.	9/11/2011	10+ Miles	Caloundra
19958	Erika	Romero	Erika Romero	Female	5430 Park Glen Ct.	9/14/2011	10+ Miles	Sydney
19959	Tabitha	Moreno	Tabitha Moreno	Female	1028 Indigo Ct.	9/25/2011	10+ Miles	Warrnambool
19960	Phil	Spencer	Phil Spencer	Male	9208 West Rd	9/21/2011	10+ Miles	South Melbourne
19961	Kristin	She	Kristin She	Female	4242 Coggins Dr.	4/27/2013	10+ Miles	Coffs Harbour
19962	Dominic	Prasad	Dominic Prasad	Male	7962 Macaroon Drive	4/22/2013	10+ Miles	East Brisbane
19963	Geoffrey	Fernandez	Geoffrey Fernandez	Male	6819 Krueger Drive	9/17/2011	10+ Miles	Port Macquarie
19964	Gloria	Alonso	Gloria Alonso	Female	3318 N. 8th St.	9/6/2011	10+ Miles	Findon
19965	Jay	Lopez	Jay Lopez	Male	2842 Inverness Drive	9/21/2011	0-1 Miles	Sunbury
19966	Abby	Sanchez	Abby Sanchez	Female	347 San Simeon Dr.	9/23/2011	10+ Miles	Wollongong
19967	Devon	Deng	Devon Deng	Male	4587 Sunset Meadows	9/1/2011	10+ Miles	Sydney
19968	Katrina	Chande	Katrina Chande	Female	7834 Roux Court	10/7/2011	10+ Miles	Milsons Point
19969	Jake	Guo	Jake Guo	Male	9605 Pheasant Circle	1/30/2013	10+ Miles	Findon
19970	Tanya	Jimenez	Tanya Jimenez	Female	6793 Almond Street	10/19/2011	0-1 Miles	Townsville
19971	Jeffery	Lu	Jeffery Lu	Male	9644 55th St.	10/28/2011	10+ Miles	Lavender Bay
19972	Lindsay	Chander	Lindsay Chander	Female	4463 Temple Court	7/30/2013	10+ Miles	Cranbourne
19973	Colin	Zhu	Colin Zhu	Male	3788 Bahia Vista Court	3/25/2013	10+ Miles	Springwood
19974	George	Fernandez	George Fernandez	Male	4363 Galindo Street	10/19/2011	10+ Miles	Sydney
19975	Brittney	Zhang	Brittney Zhang	Female	6514 Morello Ave.	10/9/2011	10+ Miles	Hervey Bay
19976	Tamara	Sun	Tamara Sun	Female	8333 Polk Street	5/26/2013	10+ Miles	East Brisbane
19977	Kristine	Gill	Kristine Gill	Female	1833 Worth Ct	10/24/2011	10+ Miles	Findon
19978	Marshall	Yuan	Marshall Yuan	Male	8577 Dies Dorados	10/18/2011	10+ Miles	Sunbury
19979	Janet	Browning	Janet Browning	Female	209 Richland Dr.	10/20/2011	10+ Miles	Melton
19980	Alexandra	Carter	Alexandra Carter	Female	"4212, rue Saint-Lazare"	1/16/2014	2-5 Miles	Kirkland
19981	Kelly	Russell	Kelly Russell	Female	319 Revision Dr	4/4/2013	0-1 Miles	Downey
19982	Charles	Cox	Charles Cox	Male	4480 Las Trampas Road	11/11/2013	2-5 Miles	Los Angeles
19983	Michael	Martinez	Michael Martinez	Male	6202 Seeno St.	4/22/2013	2-5 Miles	Bellflower
19984	Sara	Morris	Sara Morris	Female	4365 Brook Way	4/26/2013	2-5 Miles	El Cajon
19985	Tamara	Ma	Tamara Ma	Female	515 Wiget Lane	4/8/2013	2-5 Miles	Bremerton
19986	Jamie	Huang	Jamie Huang	Female	312 Via Del Verdes	4/2/2013	2-5 Miles	Colma
19987	Taylor	Moore	Taylor Moore	Female	9117 Jacqueline Way	7/6/2011	2-5 Miles	Newton
19988	Jordan	Long	Jordan Long	Male	3733 Water Street	8/6/2011	2-5 Miles	Sooke
19989	Ethan	Thompson	Ethan Thompson	Male	8452 Green Street	8/22/2011	2-5 Miles	Vancouver
19990	Peter	Rai	Peter Rai	Male	8680 Newell Ave.	11/11/2013	0-1 Miles	Burbank
19991	Jacob	Thomas	Jacob Thomas	Male	1792 Belmont Rd.	11/15/2013	0-1 Miles	Chula Vista
19992	Stephanie	Hill	Stephanie Hill	Female	6309 Poplar Avenue	11/22/2013	0-1 Miles	Newport Beach
19993	Nathan	Russell	Nathan Russell	Male	4975 Black Pine Lane	4/6/2013	0-1 Miles	Kirkland
19994	Madeline	King	Madeline King	Female	1087 Knollview Court	11/1/2013	2-5 Miles	Novato
19995	Jordyn	Gonzales	Jordyn Gonzales	Female	2943 Hilton Way	11/21/2013	2-5 Miles	Redwood City
19996	Grant	She	Grant She	Male	5234 Martindale	9/17/2013	0-1 Miles	Burien
19997	Beth	Gill	Beth Gill	Female	9326 Mayda Way	8/12/2011	0-1 Miles	Cliffside
19998	Laura	Liu	Laura Liu	Female	5840 Delta Fair Blvd.	4/4/2013	10+ Miles	Colma
19999	Danielle	Brooks	Danielle Brooks	Female	71 Tobi Drive	4/1/2013	2-5 Miles	La Jolla
20000	Elijah	Diaz	Elijah Diaz	Male	3128 Morgan Territory Rd	9/19/2011	0-1 Miles	Haney
20001	Jordan	Hill	Jordan Hill	Female	404 Marita Drive	4/24/2013	2-5 Miles	Marysville
20002	Elizabeth	White	Elizabeth White	Female	5243 Brown St.	12/9/2013	0-1 Miles	Berkeley
20003	Dalton	Gonzalez	Dalton Gonzalez	Male	4028 Rosina Court	12/15/2013	2-5 Miles	Beverly Hills
20004	Kaitlin	Perez	Kaitlin Perez	Female	712 Sweetwater Drive	12/10/2013	0-1 Miles	Concord
20005	Kevin	Zhang	Kevin Zhang	Male	3592 Ambush Dr.	5/16/2013	2-5 Miles	Downey
20006	Grace	Morris	Grace Morris	Female	8122 Cincerto Circle	5/29/2013	2-5 Miles	Woodburn
20007	Ashley	Alexander	Ashley Alexander	Female	5884 Maureen Circle	10/9/2011	0-1 Miles	Westminster
20008	Jack	Foster	Jack Foster	Male	9677 Elkwood Dr	10/17/2013	2-5 Miles	National City
20009	Noah	Walker	Noah Walker	Male	3111 First Ave.	5/7/2013	2-5 Miles	West Covina
20010	Jackson	Carter	Jackson Carter	Male	1233 Wesley Ct.	9/23/2013	2-5 Miles	San Diego
20011	Eduardo	Sanders	Eduardo Sanders	Male	8162 Olympic Dr.	12/23/2013	2-5 Miles	Lake Oswego
20012	Jessica	Robinson	Jessica Robinson	Female	359 Shepberry Court	12/8/2013	2-5 Miles	Bellflower
20013	Jocelyn	Hughes	Jocelyn Hughes	Female	5593 Falcon Place	12/23/2013	2-5 Miles	Corvallis
20014	Anne	Blanco	Anne Blanco	Female	8192 Pine Creek Way	3/28/2013	0-1 Miles	Chula Vista
20015	Jenna	King	Jenna King	Female	8055 Shadow Falls Drive	12/15/2013	0-1 Miles	Lakewood
20016	Katherine	Kelly	Katherine Kelly	Female	1747 Corte Segundo	8/11/2013	2-5 Miles	W. Linn
20017	Anna	Sanders	Anna Sanders	Female	4191 Yosemite Dr	12/25/2013	2-5 Miles	Fremont
20018	Lauren	Gray	Lauren Gray	Female	1285 Greenbrier Street	6/15/2013	0-1 Miles	Renton
20019	Brittany	Diaz	Brittany Diaz	Female	2973 Tanager Road	9/4/2013	2-5 Miles	Lynnwood
20020	Jacqueline	Foster	Jacqueline Foster	Female	1859 St. George Dr	10/4/2013	0-1 Miles	Los Angeles
20021	Alexander	Jones	Alexander Jones	Male	5805 Nob Hill Drive	12/19/2013	2-5 Miles	Haney
20022	Arthur	Perry	Arthur Perry	Female	8042 Placer Dr.	10/7/2013	2-5 Miles	Colma
20023	Edward	Hughes	Edward Hughes	Male	1120 Jeff Ct.	11/11/2011	2-5 Miles	Vancouver
20024	Fernando	Miller	Fernando Miller	Male	9736 Montana	4/30/2013	2-5 Miles	Lemon Grove
20025	Bryce	Bell	Bryce Bell	Male	475 Grant St.	11/10/2013	2-5 Miles	Everett
20026	Jasmine	Richardson	Jasmine Richardson	Female	8929 Dayton Court	5/20/2013	0-1 Miles	Yakima
20027	Danielle	Murphy	Danielle Murphy	Female	8766 Arthur Rd	11/2/2013	10+ Miles	Glendale
20028	Angela	Flores	Angela Flores	Female	"976, rue de Terre Neuve"	5/28/2013	5-10 Miles	Redwood City
20029	Jan	Evans	Jan Evans	Female	7787 Olive St.	5/4/2013	2-5 Miles	Los Angeles
20030	Alexander	Harris	Alexander Harris	Male	175 Loeffler Lane	5/14/2013	0-1 Miles	Burlingame
20031	Devin	James	Devin James	Male	8794 Gumwood	5/11/2013	2-5 Miles	Burlingame
20032	Marcus	Walker	Marcus Walker	Male	8386 Candelero Place	5/27/2013	2-5 Miles	Tacoma
20033	Carlos	Turner	Carlos Turner	Male	5741 Glen Wood Dr.	12/9/2013	0-1 Miles	Santa Monica
20034	Wyatt	Turner	Wyatt Turner	Male	2444 North Ranchford	11/15/2011	2-5 Miles	Vancouver
20035	Cesar	Fernandez	Cesar Fernandez	Male	9699 Gilardy Drive	12/26/2011	2-5 Miles	Cliffside
20036	Kate	Tang	Kate Tang	Female	6587 B Way	1/16/2013	2-5 Miles	Colma
20037	Alyssa	Sanchez	Alyssa Sanchez	Female	6110 Price Lane	1/27/2013	2-5 Miles	Lincoln Acres
20038	Taylor	Price	Taylor Price	Female	6871 Thornwood Dr.	12/31/2012	2-5 Miles	Oakland
20039	Stephanie	Evans	Stephanie Evans	Female	5513 Cortez	1/18/2013	0-1 Miles	Sedro Woolley
20040	Victoria	Rivera	Victoria Rivera	Female	9130 San Ramon Road	5/11/2013	0-1 Miles	Mill Valley
20041	Joe	Alvarez	Joe Alvarez	Male	"14, avenue Reille"	4/24/2013	2-5 Miles	Morangis
20042	Brad	Deng	Brad Deng	Male	2732 Frisbie Ct.	12/31/2010	1-2 Miles	Liverpool
20043	Brent	Zheng	Brent Zheng	Male	Zollstr 28	12/25/2013	1-2 Miles	Ingolstadt
20044	Jillian	Rana	Jillian Rana	Female	"88, allée des Princes"	6/11/2013	2-5 Miles	Chatou
20045	Andres	Shen	Andres Shen	Male	"101, avenue de la Gare"	4/3/2013	0-1 Miles	Roissy en Brie
20046	Peter	She	Peter She	Male	"11, avenue de la Gare"	5/29/2013	1-2 Miles	Saint Ouen
20047	Ronnie	Huang	Ronnie Huang	Male	Attaché de Presse	5/29/2013	1-2 Miles	Suresnes
20048	Virginia	Srini	Virginia Srini	Female	1926 Fish Dr.	2/2/2011	1-2 Miles	Birmingham
20049	Colleen	Chavez	Colleen Chavez	Female	6841 Curletto Dr.	2/5/2011	1-2 Miles	Warrington
20050	Adriana	Prasad	Adriana Prasad	Female	879 Megan Dr	2/1/2013	2-5 Miles	Courbevoie
20051	Linda	Dominguez	Linda Dominguez	Female	Lindenalle 8473	2/13/2012	0-1 Miles	Berlin
20052	Theodore	Ruiz	Theodore Ruiz	Male	1061 Carzino Ct	3/13/2011	1-2 Miles	Bracknell
20053	Jessie	Yang	Jessie Yang	Male	319 Revision Dr	6/25/2013	0-1 Miles	Bury
20054	Clarence	Nara	Clarence Nara	Male	8539 Glaze Dr.	3/13/2011	1-2 Miles	London
20055	Ruben	Ruiz	Ruben Ruiz	Male	8885 Alta Vista	6/26/2013	1-2 Miles	Milton Keynes
20056	Johnny	She	Johnny She	Male	Carlsplatz 3046	11/21/2013	0-1 Miles	Berlin
20057	Ramon	Zhou	Ramon Zhou	Male	"11, rue du Puits Dixme"	9/10/2013	1-2 Miles	Orleans
20058	Roger	Liu	Roger Liu	Male	4201 San Carlos	5/31/2013	1-2 Miles	High Wycombe
20059	Madison	Washington	Madison Washington	Female	"826, rue de Berri"	7/15/2013	1-2 Miles	Bobigny
20060	Kayla	Jackson	Kayla Jackson	Female	4684 Frigate Ct.	3/21/2011	2-5 Miles	Runcorn
20061	Sharon	Nath	Sharon Nath	Female	"15, avenue Reille"	7/24/2013	2-5 Miles	Paris
20062	Russell	Carson	Russell Carson	Male	Celler Weg 1234	1/29/2012	2-5 Miles	Stuttgart
20063	Kristy	Ortega	Kristy Ortega	Female	"76, avenue de l´ Union Centrale"	12/9/2013	0-1 Miles	Paris
20064	Whitney	Prasad	Whitney Prasad	Female	Heidestieg Straße 6486	6/18/2013	0-1 Miles	Berlin
20065	Grant	Lal	Grant Lal	Male	Herzogstr 2128	12/19/2013	0-1 Miles	Kassel
20066	Marcus	White	Marcus White	Male	4409 North Ranchford	5/9/2013	1-2 Miles	Lynnwood
20067	Destiny	Thompson	Destiny Thompson	Female	4423 Bayview Circle	5/21/2013	1-2 Miles	Redwood City
20068	Alexandria	Peterson	Alexandria Peterson	Female	7480 Violet Ct	5/27/2013	1-2 Miles	Novato
20069	Jessica	Smith	Jessica Smith	Female	9475 Old Oak Drive	10/1/2013	1-2 Miles	Santa Monica
20070	Richard	Morris	Richard Morris	Male	1090 El Dorado Way	7/22/2013	0-1 Miles	Vancouver
20071	Sean	Campbell	Sean Campbell	Male	6051 Mepham Dr.	3/3/2013	0-1 Miles	Burien
20072	Kaitlyn	Martinez	Kaitlyn Martinez	Female	7464 Mozden Lane	5/13/2013	1-2 Miles	Everett
20073	Melissa	Cooper	Melissa Cooper	Female	5025 North Star Dr	5/8/2013	1-2 Miles	Port Orchard
20074	Preston	Madan	Preston Madan	Male	1828 Robinson Ave.	10/16/2013	1-2 Miles	Concord
20075	Aaron	Allen	Aaron Allen	Male	6695 Black Walnut Court	12/2/2011	1-2 Miles	Sooke
20076	Beth	Vazquez	Beth Vazquez	Female	6695 Black Walnut Court	11/21/2013	1-2 Miles	Burbank
20077	Aidan	Coleman	Aidan Coleman	Male	6908 Laguna Circle	11/1/2013	1-2 Miles	Coronado
20078	Jose	Lee	Jose Lee	Male	6899 Pembroke Dr.	11/21/2013	0-1 Miles	Oregon City
20079	Alexandra	Taylor	Alexandra Taylor	Female	4559 Julpum Loop	11/19/2013	0-1 Miles	Beaverton
20080	Maria	Stewart	Maria Stewart	Female	14 Delta Road	11/2/2013	1-2 Miles	Burien
20081	Jerry	Xie	Jerry Xie	Male	8494 Ryan Rd.	10/15/2013	1-2 Miles	Burien
20082	Caroline	Henderson	Caroline Henderson	Female	2384 Encinal Place	7/20/2013	1-2 Miles	Oak Bay
20083	Terry	Kumar	Terry Kumar	Male	233 Heights Ave.	11/4/2013	0-1 Miles	Beverly Hills
20084	Alex	Stewart	Alex Stewart	Male	7539 Santa Fe Court	5/23/2013	0-1 Miles	Victoria
20085	Jessica	Moore	Jessica Moore	Female	8274 Springvale Court	6/18/2013	0-1 Miles	Metchosin
20086	Jeremiah	Hayes	Jeremiah Hayes	Male	8852 Lacorso Dr.	3/18/2013	1-2 Miles	Oak Bay
20087	Seth	Gray	Seth Gray	Male	133 Westwood Way	6/14/2013	1-2 Miles	Royal Oak
20088	Jose	Lewis	Jose Lewis	Male	7500 Sheffield Place	6/7/2013	1-2 Miles	Issaquah
20089	Luis	Powell	Luis Powell	Male	8382 Cinnabar St	7/17/2013	5-10 Miles	Renton
20090	Blake	Edwards	Blake Edwards	Male	1569 Eagle Ct	11/28/2013	2-5 Miles	Concord
20091	Andrea	Parker	Andrea Parker	Female	4659 Cape Cod Way	11/21/2013	2-5 Miles	Coronado
20092	Ethan	Sharma	Ethan Sharma	Male	8564 Red Tree Way	5/26/2013	1-2 Miles	Torrance
20093	Megan	Clark	Megan Clark	Female	663 Sunset Meadows Ln.	5/4/2013	1-2 Miles	Torrance
20094	Lindsey	Chande	Lindsey Chande	Female	6133 Balhan Dr.	8/7/2013	0-1 Miles	Beverly Hills
20095	Ana	Flores	Ana Flores	Female	592 Woodcrest Drive	9/6/2013	0-1 Miles	Los Angeles
20096	Jonathan	Lal	Jonathan Lal	Male	6180 Ryan Court	7/20/2013	0-1 Miles	Shawnee
20097	Brittany	Griffin	Brittany Griffin	Female	4387 Linden Land	5/3/2013	0-1 Miles	Mill Valley
20098	Alexis	Lewis	Alexis Lewis	Female	9510 Lakespring Place	10/19/2013	0-1 Miles	El Cajon
20099	Devon	Xie	Devon Xie	Male	2614 Sandiago Drive	9/1/2013	0-1 Miles	Burlingame
20100	Jesse	Watson	Jesse Watson	Male	1283 Teakwood Court	12/19/2013	1-2 Miles	Long Beach
20101	Devin	Hayes	Devin Hayes	Male	5171 Polk St.	11/13/2013	1-2 Miles	Oregon City
20102	Arianna	Jenkins	Arianna Jenkins	Female	7072 Meadow Lane	9/14/2013	1-2 Miles	Renton
20103	William	Robinson	William Robinson	Male	6999 Yosemite Circle	5/4/2013	0-1 Miles	Langford
20104	Louis	Xu	Louis Xu	Male	5039 Keywood Ct.	2/12/2013	1-2 Miles	Cliffside
20105	Alexis	Taylor	Alexis Taylor	Female	5960 Springfield Drive	8/20/2013	0-1 Miles	La Jolla
20106	Amber	Hall	Amber Hall	Female	9355 Armstrong Rd.	4/30/2013	0-1 Miles	Metchosin
20107	Danielle	Morris	Danielle Morris	Female	3165 Fountain Rd.	7/24/2013	0-1 Miles	Renton
20108	Glenn	Gao	Glenn Gao	Male	9784 Vine Lane	5/3/2013	1-2 Miles	Burien
20109	Katelyn	Stewart	Katelyn Stewart	Female	4407 Mildred Ln.	5/17/2013	1-2 Miles	Newport Beach
20110	Austin	Perry	Austin Perry	Male	4590 Mori Court	5/30/2013	1-2 Miles	Woodland Hills
20111	Brittney	Zhu	Brittney Zhu	Female	7906 Clayburn Road	6/3/2013	1-2 Miles	Burbank
