CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
11623,322,AW00011623,NULL,Angela,NULL,Perry,0,1978-12-25,S,NULL,F,angela10@adventure-works.com,50000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,4117 Missing Canyon Court,NULL,198-555-0159,2011-09-07,1-2 Miles
11624,339,AW00011624,NULL,Ryan,C,Smith,0,1984-03-19,S,NULL,M,ryan39@adventure-works.com,50000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,5462 El Pintado Rd.,NULL,394-555-0168,2011-09-21,1-2 Miles
11625,352,AW00011625,NULL,Zachary,S,Moore,0,1978-07-19,M,NULL,M,zachary37@adventure-works.com,50000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,9734 Jane Ct.,NULL,209-555-0118,2011-09-24,1-2 Miles
11626,360,AW00011626,NULL,Destiny,NULL,Rogers,0,1978-12-12,M,NULL,F,destiny26@adventure-works.com,50000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,3588 Vancouver Way,NULL,262-555-0170,2011-09-01,0-1 Miles
11627,372,AW00011627,NULL,Dalton,NULL,Gray,0,1978-08-27,M,NULL,M,dalton76@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,4833 Nottingham Pl.,NULL,263-555-0144,2013-08-27,0-1 Miles
11628,298,AW00011628,NULL,Mariah,M,Wood,0,1977-11-14,S,NULL,F,mariah6@adventure-works.com,40000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,4088 Mills Place,NULL,662-555-0125,2011-09-12,1-2 Miles
11629,345,AW00011629,NULL,Isaiah,D,Wright,0,1976-08-07,S,NULL,M,isaiah45@adventure-works.com,40000.00,4,4,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,3,7501 Sandy Cove Lane,NULL,525-555-0190,2011-09-25,10+ Miles
11630,637,AW00011630,NULL,Haley,NULL,Powell,0,1977-06-23,M,NULL,F,haley27@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,418 Alfred Avenue,NULL,200-555-0198,2011-09-21,0-1 Miles
11631,52,AW00011631,NULL,Antonio,C,Bennett,0,1976-08-12,M,NULL,M,antonio1@adventure-works.com,60000.00,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,6200 Mt. Pisgah,NULL,380-555-0192,2013-02-07,0-1 Miles
11632,51,AW00011632,NULL,Alexandra,D,Jenkins,0,1982-05-02,M,NULL,F,alexandra30@adventure-works.com,60000.00,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,346 Sutcliffe Pl.,NULL,664-555-0121,2013-01-30,1-2 Miles
11633,612,AW00011633,NULL,Thomas,NULL,Anderson,0,1977-11-23,M,NULL,M,thomas71@adventure-works.com,40000.00,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,8307 Monument Blvd.,NULL,315-555-0121,2013-11-13,0-1 Miles
11634,633,AW00011634,NULL,Samuel,NULL,Collins,0,1977-12-10,M,NULL,M,samuel33@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,2240 Inverness Dr.,NULL,385-555-0179,2013-03-11,2-5 Miles
11635,300,AW00011635,NULL,Darrell,NULL,Chande,0,1983-08-11,M,NULL,M,darrell4@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,3767 Banana Court,NULL,455-555-0152,2013-02-08,2-5 Miles
11636,314,AW00011636,NULL,Kimberly,K,Cox,0,1978-06-21,S,NULL,F,kimberly14@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,752 Shuey Ave,NULL,383-555-0177,2013-09-11,2-5 Miles
11637,338,AW00011637,NULL,Morgan,NULL,Hernandez,0,1983-08-11,M,NULL,F,morgan15@adventure-works.com,70000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,3767 Benet Court,NULL,379-555-0153,2013-02-08,2-5 Miles
11638,339,AW00011638,NULL,Antonio,E,Powell,0,1977-09-09,M,NULL,M,antonio8@adventure-works.com,70000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,1328 Huntleigh Dr.,NULL,966-555-0128,2013-10-19,0-1 Miles
11639,339,AW00011639,NULL,Angelica,NULL,Perry,0,1978-06-22,M,NULL,F,angelica7@adventure-works.com,70000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4059 High Street,NULL,936-555-0157,2013-11-09,2-5 Miles
11640,51,AW00011640,NULL,Chloe,A,Wilson,0,1975-10-31,M,NULL,F,chloe40@adventure-works.com,50000.00,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,8885 Alta Vista,NULL,748-555-0137,2013-03-15,2-5 Miles
11641,49,AW00011641,NULL,James,D,Chen,0,1976-02-09,M,NULL,M,james41@adventure-works.com,50000.00,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,3797 Baird Court,NULL,143-555-0119,2013-01-30,0-1 Miles
11642,59,AW00011642,NULL,Morgan,T,Hughes,0,1976-06-24,M,NULL,F,morgan81@adventure-works.com,50000.00,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,3441 Wellington Ct.,NULL,165-555-0182,2013-02-09,2-5 Miles
11643,612,AW00011643,NULL,Naomi,L,Munoz,0,1976-01-24,M,NULL,F,naomi7@adventure-works.com,50000.00,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,316 Rose Ann Ave,NULL,293-555-0147,2013-04-21,2-5 Miles
11644,634,AW00011644,NULL,Charles,S,Torres,0,1975-04-06,S,NULL,M,charles52@adventure-works.com,40000.00,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,7347 Ready Road,NULL,202-555-0114,2013-05-17,2-5 Miles
11645,548,AW00011645,NULL,Gabriella,M,Turner,0,1975-04-18,S,NULL,F,gabriella27@adventure-works.com,40000.00,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,9976 Manila Avenue,NULL,131-555-0142,2013-11-10,2-5 Miles
11646,612,AW00011646,NULL,Anna,A,Foster,0,1980-03-15,S,NULL,F,anna41@adventure-works.com,40000.00,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,6580 Poor Ridge Court,NULL,288-555-0189,2013-07-15,2-5 Miles
11647,49,AW00011647,NULL,Randy,J,Wu,0,1975-03-22,S,NULL,M,randy8@adventure-works.com,40000.00,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,0,589 Ashwood Dr.,NULL,189-555-0124,2013-02-15,0-1 Miles
11648,307,AW00011648,NULL,Kevin,R,Scott,0,1980-04-12,S,NULL,M,kevin50@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4414 Kendree St.,NULL,364-555-0111,2013-08-28,2-5 Miles
11649,345,AW00011649,NULL,Ian,M,White,0,1980-01-23,M,NULL,M,ian12@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,6289 Duck Horn Court,NULL,200-555-0138,2013-04-05,2-5 Miles
11650,325,AW00011650,NULL,Caleb,NULL,Hayes,0,1975-01-23,M,NULL,M,caleb19@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,3824 White Dr,NULL,243-555-0128,2013-02-15,0-1 Miles
11651,49,AW00011651,NULL,Patricia,NULL,Garcia,0,1982-12-13,M,NULL,F,patricia18@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,2500 Ward Court,NULL,501-555-0174,2013-03-04,2-5 Miles
11652,68,AW00011652,NULL,Samuel,V,Russell,0,1982-05-01,M,NULL,M,samuel19@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,9668 Fieldbrook Pl,NULL,828-555-0112,2013-06-26,0-1 Miles
11653,543,AW00011653,NULL,Sydney,NULL,Peterson,0,1982-06-04,S,NULL,F,sydney15@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,3152 Woodcrest Drive,NULL,848-555-0130,2013-04-16,2-5 Miles
11654,298,AW00011654,NULL,Ariana,C,Sanchez,0,1977-03-18,M,NULL,F,ariana22@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,5278 Mill Road,NULL,435-555-0160,2011-10-18,2-5 Miles
11655,311,AW00011655,NULL,Tamara,NULL,Sharma,0,1982-03-28,S,NULL,F,tamara21@adventure-works.com,70000.00,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4221 Birch Bark Road,NULL,164-555-0166,2013-09-29,2-5 Miles
11656,329,AW00011656,NULL,Katelyn,K,Perez,0,1977-03-19,M,NULL,F,katelyn35@adventure-works.com,70000.00,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,7494 Sunset Circle,NULL,864-555-0116,2013-09-11,2-5 Miles
11657,347,AW00011657,NULL,Megan,A,Cox,0,1976-10-31,M,NULL,F,megan39@adventure-works.com,70000.00,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,9825 Coralie Drive,NULL,466-555-0163,2013-05-25,2-5 Miles
11658,348,AW00011658,NULL,Robert,NULL,Mitchell,0,1985-08-03,M,NULL,M,robert53@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,9350 Mt. Hood Circle,NULL,132-555-0112,2013-04-23,0-1 Miles
11659,66,AW00011659,NULL,Miguel,NULL,Adams,0,1974-10-20,S,NULL,M,miguel32@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4912 Mellowood Street,NULL,910-555-0185,2013-05-09,2-5 Miles
11660,60,AW00011660,NULL,Miranda,NULL,Gonzales,0,1980-01-19,M,NULL,F,miranda17@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,2458 Blocking Ct.,NULL,343-555-0197,2013-05-08,2-5 Miles
11661,49,AW00011661,NULL,Jeremiah,S,James,0,1981-01-03,S,NULL,M,jeremiah39@adventure-works.com,60000.00,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4909 Vine Lane,NULL,716-555-0117,2013-04-06,2-5 Miles
11662,545,AW00011662,NULL,Ethan,NULL,Kumar,0,1976-01-01,S,NULL,M,ethan24@adventure-works.com,60000.00,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,447 Barberry Court,NULL,214-555-0118,2013-05-06,2-5 Miles
11663,644,AW00011663,NULL,Seth,A,Williams,0,1975-08-25,M,NULL,M,seth2@adventure-works.com,70000.00,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,3796 Peachwillow,NULL,878-555-0119,2011-10-28,0-1 Miles
11664,302,AW00011664,NULL,Alyssa,L,Morgan,0,1975-08-09,S,NULL,F,alyssa30@adventure-works.com,70000.00,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,6751 Yosemite Ct.,NULL,144-555-0113,2011-10-27,2-5 Miles
11665,307,AW00011665,NULL,Janet,NULL,Dominguez,0,1976-06-11,M,NULL,F,janet18@adventure-works.com,70000.00,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,8914 Jam Way,NULL,142-555-0139,2011-10-13,2-5 Miles
11666,374,AW00011666,NULL,Angel,NULL,Baker,0,1981-12-13,M,NULL,M,angel30@adventure-works.com,80000.00,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,7119 Iowa Drive,NULL,616-555-0161,2011-10-17,0-1 Miles
11667,644,AW00011667,NULL,Blake,S,Moore,0,1972-12-18,M,NULL,M,blake7@adventure-works.com,70000.00,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,1245 Clay Road,NULL,485-555-0144,2013-07-04,2-5 Miles
11668,300,AW00011668,NULL,Jada,C,Collins,0,1984-03-02,S,NULL,F,jada15@adventure-works.com,70000.00,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,1978 Medina Dr.,NULL,169-555-0194,2013-12-16,2-5 Miles
11669,642,AW00011669,NULL,Isabella,NULL,Simmons,0,1978-10-17,S,NULL,F,isabella25@adventure-works.com,70000.00,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,3495 Virginia Lane,NULL,424-555-0125,2013-08-18,2-5 Miles
11670,326,AW00011670,NULL,Jacqueline,NULL,Perry,0,1973-04-15,S,NULL,F,jacqueline8@adventure-works.com,70000.00,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,2326 MountainAire Parkway,NULL,172-555-0136,2013-04-13,2-5 Miles
11671,316,AW00011671,NULL,Jessica,L,Brown,0,1971-11-15,S,NULL,F,jessica51@adventure-works.com,60000.00,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,0,8874 Dallis Drive,NULL,895-555-0138,2011-10-21,0-1 Miles
11672,300,AW00011672,NULL,Chad,C,Jai,0,1972-03-20,M,NULL,M,chad13@adventure-works.com,60000.00,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,1386 Fillet Ave.,NULL,355-555-0162,2013-07-25,2-5 Miles
11673,612,AW00011673,NULL,Susan,C,Ye,0,1977-02-03,S,NULL,F,susan19@adventure-works.com,60000.00,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,2093 Dubhe Court,NULL,268-555-0189,2013-01-30,0-1 Miles
11674,385,AW00011674,NULL,Morgan,B,Rogers,0,1972-02-15,M,NULL,F,morgan49@adventure-works.com,60000.00,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,1168 Escobar,NULL,405-555-0116,2013-05-30,2-5 Miles
11675,616,AW00011675,NULL,Devin,J,Martinez,0,1977-01-29,S,NULL,M,devin16@adventure-works.com,70000.00,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,5571 Crawford,NULL,594-555-0155,2011-10-25,2-5 Miles
11676,475,AW00011676,NULL,Alan,NULL,Hu,0,1971-08-13,M,NULL,M,alan24@adventure-works.com,80000.00,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,970 Pheasant Circle,NULL,723-555-0187,2013-08-20,0-1 Miles
11677,50,AW00011677,NULL,Charles,NULL,Walker,0,1980-10-10,S,NULL,M,charles27@adventure-works.com,60000.00,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,189 Richview Dr,NULL,162-555-0110,2013-04-05,2-5 Miles
11678,654,AW00011678,NULL,Johnny,A,Chavez,0,1974-07-28,M,NULL,M,johnny16@adventure-works.com,70000.00,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4778 Geary Road,NULL,895-555-0161,2011-10-10,2-5 Miles
11679,633,AW00011679,NULL,Dalton,W,Richardson,0,1974-11-05,M,NULL,M,dalton80@adventure-works.com,70000.00,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,2,6453 Castle Hill Road,NULL,385-555-0179,2013-10-13,2-5 Miles
11680,634,AW00011680,NULL,Kaylee,E,Nelson,0,1975-03-04,M,NULL,F,kaylee31@adventure-works.com,70000.00,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,2,7755 West Road,NULL,139-555-0186,2013-09-01,0-1 Miles
11681,641,AW00011681,NULL,Abigail,E,Jones,0,1975-02-04,M,NULL,F,abigail50@adventure-works.com,70000.00,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,2,1433 C Mt. Hood Crest,NULL,889-555-0151,2013-03-07,2-5 Miles
11682,642,AW00011682,NULL,Kaitlyn,NULL,Hall,0,1980-03-12,M,NULL,F,kaitlyn46@adventure-works.com,70000.00,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,2,5715 5th Ave.,NULL,209-555-0173,2013-09-05,0-1 Miles
11683,316,AW00011683,NULL,Greg,M,Taylor,0,1974-07-05,M,NULL,M,greg10@adventure-works.com,80000.00,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,1052 Stanford Street,NULL,959-555-0135,2011-10-05,0-1 Miles
11684,634,AW00011684,NULL,Devin,NULL,Parker,0,1971-03-31,S,NULL,M,devin40@adventure-works.com,40000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,4024 Calhoun Court,NULL,897-555-0155,2013-07-01,2-5 Miles
11685,545,AW00011685,NULL,Jose,A,Griffin,0,1970-08-07,M,NULL,M,jose15@adventure-works.com,40000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,4769 Book Ct,NULL,789-555-0114,2013-03-11,0-1 Miles
11686,325,AW00011686,NULL,Luke,C,Edwards,0,1976-04-09,S,NULL,M,luke33@adventure-works.com,40000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,4895 Hickory Drive,NULL,815-555-0192,2013-03-08,2-5 Miles
11687,331,AW00011687,NULL,Cody,NULL,Torres,0,1976-07-09,S,NULL,M,cody5@adventure-works.com,40000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,3889 Castle Hill Road,NULL,269-555-0120,2013-04-12,0-1 Miles
11688,638,AW00011688,NULL,Victoria,A,Morris,0,1976-12-21,S,NULL,F,victoria26@adventure-works.com,80000.00,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,7675 Moss Hollow Court,NULL,178-555-0156,2011-10-02,2-5 Miles
11689,614,AW00011689,NULL,Ian,D,Diaz,0,1971-03-06,M,NULL,M,ian62@adventure-works.com,80000.00,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,4091 Hill Meadow Pl.,NULL,136-555-0185,2013-08-26,2-5 Miles
11690,632,AW00011690,NULL,Caroline,NULL,Butler,0,1976-01-10,M,NULL,F,caroline15@adventure-works.com,60000.00,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,5629 Seagull Court,NULL,101-555-0110,2011-10-25,2-5 Miles
11691,329,AW00011691,NULL,Kaitlyn,NULL,Wilson,0,1974-12-30,S,NULL,F,kaitlyn29@adventure-works.com,40000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,24 Roslyn Drive,NULL,968-555-0196,2013-02-08,2-5 Miles
11692,301,AW00011692,NULL,Caleb,A,Gonzales,0,1969-12-17,M,NULL,M,caleb14@adventure-works.com,40000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,2150 Pershing Dr,NULL,475-555-0114,2013-07-07,0-1 Miles
11693,50,AW00011693,NULL,Hailey,W,Diaz,0,1975-09-21,S,NULL,F,hailey42@adventure-works.com,50000.00,4,4,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,2,9063 Vista Aven.,NULL,835-555-0168,2013-01-28,0-1 Miles
11694,310,AW00011694,NULL,Jonathon,L,Ortega,0,1969-09-21,M,NULL,M,jonathon16@adventure-works.com,50000.00,4,4,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,4,4453 Bannock Ct.,NULL,733-555-0157,2013-04-11,10+ Miles
11695,300,AW00011695,NULL,Logan,NULL,Campbell,0,1969-07-10,M,NULL,M,logan33@adventure-works.com,50000.00,5,5,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,3,8910 Hilltop Road,NULL,164-555-0159,2013-04-09,5-10 Miles
11696,642,AW00011696,NULL,Mackenzie,T,Campbell,0,1975-04-02,S,NULL,F,mackenzie29@adventure-works.com,50000.00,5,5,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,3,5905 Hawthorne Dr.,NULL,786-555-0184,2011-10-01,5-10 Miles
11697,348,AW00011697,NULL,Eduardo,NULL,Lee,0,1975-06-21,M,NULL,M,eduardo21@adventure-works.com,50000.00,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,265 Jeff Ct,NULL,993-555-0176,2013-08-07,0-1 Miles
11698,53,AW00011698,NULL,Jackson,NULL,Wright,0,1975-11-22,M,NULL,M,jackson51@adventure-works.com,50000.00,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,7796 Adobe Drive,NULL,112-555-0181,2013-03-31,2-5 Miles
11699,644,AW00011699,NULL,Chase,NULL,Peterson,0,1968-09-12,S,NULL,M,chase5@adventure-works.com,60000.00,4,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,2,4315 Glenside Ct.,NULL,369-555-0167,2013-05-29,0-1 Miles
11700,385,AW00011700,NULL,Xavier,NULL,Richardson,0,1969-05-24,S,NULL,M,xavier76@adventure-works.com,60000.00,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,2,3249 E Leland,NULL,578-555-0132,2013-02-02,0-1 Miles
11701,347,AW00011701,NULL,David,NULL,Hayes,0,1985-08-16,M,NULL,M,david56@adventure-works.com,60000.00,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,3570 Book Ct,NULL,872-555-0191,2013-04-24,2-5 Miles
11702,302,AW00011702,NULL,Jenny,S,Zhou,0,1974-10-13,S,NULL,F,jenny11@adventure-works.com,60000.00,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,2107 Cardinal,NULL,763-555-0124,2013-05-17,0-1 Miles
11703,331,AW00011703,NULL,Kaylee,NULL,Baker,0,1973-12-22,S,NULL,F,kaylee39@adventure-works.com,60000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,4668 Chilpancingo Park,NULL,609-555-0179,2013-02-13,0-1 Miles
11704,368,AW00011704,NULL,Evan,G,Hernandez,0,1973-11-29,S,NULL,M,evan45@adventure-works.com,60000.00,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,6337 Margo Drive,NULL,592-555-0143,2013-07-07,2-5 Miles
11705,385,AW00011705,NULL,Brooke,NULL,Richardson,0,1979-05-18,S,NULL,F,brooke9@adventure-works.com,60000.00,2,2,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4171 Miller Avenue,NULL,752-555-0155,2011-10-28,2-5 Miles
11706,302,AW00011706,NULL,Blake,M,Perez,0,1968-08-13,M,NULL,M,blake39@adventure-works.com,60000.00,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,2,3064 Fern Leaf Lane,NULL,146-555-0191,2013-03-08,2-5 Miles
11707,385,AW00011707,NULL,Natalie,NULL,Cook,0,1969-06-20,S,NULL,F,natalie5@adventure-works.com,60000.00,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,1064 William Way,NULL,468-555-0193,2011-10-10,0-1 Miles
11708,336,AW00011708,NULL,Elizabeth,NULL,Weisman,0,1974-09-15,S,NULL,F,elizabeth6@adventure-works.com,60000.00,4,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,7085 Valley Run,NULL,117-555-0118,2011-10-25,2-5 Miles
11709,69,AW00011709,NULL,Hailey,NULL,Collins,0,1968-08-18,S,NULL,F,hailey45@adventure-works.com,60000.00,3,2,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,0,0,5609 Gary Drive,NULL,394-555-0185,2013-03-11,0-1 Miles
11710,331,AW00011710,NULL,Zoe,R,Ramirez,0,1967-09-17,M,NULL,F,zoe6@adventure-works.com,40000.00,3,2,High School,Educación secundaria,Bac + 2,Skilled Manual,Obrero especializado,Technicien,1,2,8085 Grasswood Ct,NULL,712-555-0144,2013-11-23,2-5 Miles
11711,54,AW00011711,NULL,Daniel,NULL,Davis,0,1973-12-04,S,NULL,M,daniel23@adventure-works.com,70000.00,1,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,263 La Orinda Pl.,NULL,217-555-0147,2013-02-07,0-1 Miles
11712,50,AW00011712,NULL,Shelby,NULL,Rogers,0,1968-05-02,M,NULL,F,shelby19@adventure-works.com,70000.00,1,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,16 White Pl.,NULL,187-555-0139,2013-02-04,2-5 Miles
